scenario,run_id,host,model,run_status,phase,step,iter,session_pos,batch,context_tokens,prompt_tokens,new_prompt_tokens,max_tokens,ttft_ms,prompt_tps,tpot_ms,tg_ms,tg_tokens,reasoning_tokens,content_tokens,tg_s,out_tps,power_w,wh,tps_per_w,total_ms,ok,error,finish_reason
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,1000,6,3,0,1103,1103,1103,512,404.49875002377667,2726.8316649561093,24.21697965621661,12399.093583982904,512,140,372,41.293341044009814,41.293341044009814,29.383,0.1045022102128797,1.4053480258656303,12803.59233400668,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,1000,6,1,0,1125,1125,1125,512,404.2537499917671,2782.905538966333,26.68892675785628,13664.730500022415,512,155,357,37.46872285546796,37.46872285546796,29.383,0.1148302680022849,1.2751837067511131,14068.984250014182,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,1000,6,0,0,1119,1119,1119,512,310.7949169934727,3600.444984187116,27.288521322248016,13971.722916990984,512,165,347,36.645444734475646,36.645444734475646,29.383,0.11657311770823267,1.2471648481937054,14282.517833984457,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,1000,6,5,0,1110,1110,1110,512,404.8199999961071,2741.9593893846013,27.65270263671482,14158.183749997988,512,178,334,36.162830560810654,36.162830560810654,29.383,0.1188624277840058,1.2307399026923955,14563.003749994095,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,10000,6,3,0,10338,10338,10338,512,1173.3789579884615,8810.452863176075,23.255771404308234,11906.954959005816,512,126,386,43.00007867357802,43.00007867357802,66.58983333333333,0.2419492382085213,0.6457454016791054,13080.333916994277,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,10000,6,4,0,10234,10234,10234,512,2165.0919579842594,4726.820014392388,27.80307983402963,14235.176875023171,512,159,353,35.96723837680918,35.96723837680918,66.58983333333333,0.30335865783661836,0.5401310767180553,16400.26883300743,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,10000,6,1,0,10381,10381,10381,512,1922.1263749932405,5400.789529271459,28.630403564477547,14658.766625012504,512,163,349,34.9279044477293,34.9279044477293,66.58983333333333,0.3066996955643539,0.5245230795651383,16580.893000005744,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,10000,6,5,0,10270,10270,10270,512,1695.425374986371,6057.476873662196,30.28472493360823,15505.779166007414,512,171,341,33.01994659658467,33.01994659658467,66.58983333333333,0.3181737065325979,0.49587068991890154,17201.204540993785,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,10000,6,2,0,10297,10297,10297,512,2074.3425420077983,4963.982462623229,29.93055452537874,15324.443916993914,512,177,335,33.41067400378697,33.41067400378697,66.58983333333333,0.32182841561679487,0.5017383635207623,17398.786459001713,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,10000,6,0,0,10230,10230,10230,512,1922.2059170133434,5322.010461758966,30.568798257831986,15651.224708009977,512,187,325,32.71309495275273,32.71309495275273,66.58983333333333,0.32505883789311074,0.4912626044429115,17573.43062502332,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,20000,6,5,0,20570,20570,20570,512,4604.67925001285,4467.194973448497,25.38624251172905,12997.756166005274,512,146,366,39.39141444575644,39.39141444575644,58.85090740740741,0.2877553602258199,0.6693425162174873,17602.435416018125,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,20000,6,3,0,20574,20574,20574,512,2187.922333017923,9403.441653077849,31.505258300796868,16130.692250007996,512,160,352,31.740733259587554,31.740733259587554,58.85090740740741,0.29946308073823374,0.5393414419229912,18318.61458302592,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,20000,6,0,0,20574,20574,20574,512,4516.218709002715,4555.58096842994,28.528518554651328,14606.60149998148,512,164,348,35.052643833724716,35.052643833724716,56.14228333333333,0.29822188619588424,0.6243537268622796,19122.820208984194,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,20000,6,1,0,20856,20856,20856,512,2769.0292909974232,7531.881323107104,33.33019506834489,17065.059874992585,512,176,336,30.002824704429727,30.002824704429727,56.14228333333333,0.309314183325017,0.5344069197594634,19834.089165990008,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,20000,6,2,0,20497,20497,20497,512,3304.134541976964,6203.439884059933,32.375414550813275,16576.212250016397,512,177,335,30.887635382413347,30.887635382413347,56.14228333333333,0.31003557287805994,0.5501670674672123,19880.34679199336,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,20000,6,4,0,20464,20464,20464,512,4349.713709001662,4704.677449839994,30.80544490427428,15772.387790988432,512,186,326,32.46179378702137,32.46179378702137,56.14228333333333,0.31380575728339954,0.578205798903584,20122.101499990094,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,30000,6,0,0,30780,30780,30780,512,6159.173458989244,4997.423794758847,28.182871582032476,14429.630250000628,512,150,362,35.48254467573608,35.48254467573608,31.764666666666667,0.1816656913224856,1.1170444521922496,20588.80370898987,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,30000,6,2,0,30790,30790,30790,512,2388.157208013581,12892.786076512306,37.653014648412864,19278.343499987386,512,168,344,26.558298434735068,26.558298434735068,31.764666666666667,0.19117477110037098,0.8360956125695763,21666.500708000967,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,30000,6,4,0,30866,30866,30866,512,3632.170374999987,8497.94938377584,35.2246351718577,18035.013207991142,512,166,346,28.389222347402423,28.389222347402423,31.764666666666667,0.19118079607067284,0.8937358809810405,21667.18358299113,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,30000,6,3,0,30830,30830,30830,512,4873.832125012996,6325.617955074272,32.84454907225154,16816.409124992788,512,165,347,30.446452402199128,30.446452402199128,31.764666666666667,0.19138424610658927,0.9585006108107267,21690.241250005784,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,30000,6,1,0,30772,30772,30772,512,7605.228833999718,4046.163589770183,28.246873779266934,14462.39937498467,512,174,338,35.40214778507613,35.40214778507613,31.764666666666667,0.19471412616175537,1.1145134358430582,22067.628208984388,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,mucold,30000,6,5,0,31472,31472,31472,512,7262.940790998982,4333.230974291225,29.001606853512385,14848.822708998341,512,178,334,34.48084808028111,34.48084808028111,31.764666666666667,0.19510355471932822,1.0855095204403566,22111.763499997323,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,2,0,0,11815,11815,11815,512,818.2185839978047,14439.90668394755,6.965566162136838,3566.369875014061,512,145,367,143.56334815047228,143.56334815047228,121.34975,0.1477968655278782,1.1830543379815144,4384.588459011866,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,2,1,0,10748,10748,10748,512,794.6085830044467,13526.156437124533,7.630401043002166,3906.765334017109,512,160,352,131.05471054068633,131.05471054068633,121.34975,0.15847515263530182,1.079975117712944,4701.373917021556,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,2,1,0,12860,12860,2112,512,632.0270409923978,3341.629175681747,6.436328369147759,3295.4001250036526,512,134,378,155.36808295758394,155.36808295758394,147.4055,0.1608123236436752,1.0540182215560745,3927.4271659960505,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,2,0,0,14132,14132,2317,512,608.3949579915497,3808.3813311815475,8.318729412110315,4259.189459000481,512,178,334,120.21066565095998,120.21066565095998,147.4055,0.19930797837240827,0.8155100430510395,4867.584416992031,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,2,1,0,14940,14940,2080,512,662.309166014893,3140.527274468112,5.771807128894579,2955.1652499940246,512,120,392,173.25596258992124,173.25596258992124,147.4055,0.1481210069525007,1.1753697290122909,3617.4744160089176,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,2,0,0,16411,16411,2279,512,639.3444999994244,3564.5884182972586,9.549323648400332,4889.25370798097,512,208,304,104.71945834273994,104.71945834273994,147.4055,0.22637383277025486,0.710417578331473,5528.598207980394,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,16000,2,0,0,18712,18712,2301,512,662.6187500078231,3472.5851026292776,5.718133382799806,2927.6842919935007,512,118,394,174.88224444151803,174.88224444151803,147.4055,0.14700844862714613,1.18640243709711,3590.303042001324,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,16000,2,1,0,17065,17065,2125,512,685.4048749955837,3100.3572888414196,6.504151773413014,3330.125707987463,512,137,375,153.7479497461444,153.7479497461444,147.4055,0.16441980384177632,1.0430272258914655,4015.5305829830468,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,18000,2,0,0,20941,20941,2229,512,720.1659579877742,3095.1199168426124,4.382534179740105,2243.857500026934,512,90,422,228.17848281089786,228.17848281089786,147.4055,0.12136482217788527,1.5479645115745198,2964.023458014708,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,18000,2,1,0,19176,19176,2111,512,694.5250419958029,3039.4872356708443,5.5210435371009225,2826.7742909956723,512,116,396,181.12517919485487,181.12517919485487,147.4055,0.14418302587005827,1.2287545525428487,3521.2993329914752,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,20000,2,0,0,23057,23057,2116,512,710.032292001415,2980.1461480512253,6.829220621057175,3496.5609579812735,512,141,371,146.42959357860053,146.42959357860053,147.4055,0.1722430513912108,0.9933794436340607,4206.593249982689,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,20000,2,1,0,21277,21277,2101,512,732.812708010897,2867.0354335186526,7.2177023105268745,3695.4635829897597,512,150,362,138.5482466548281,138.5482466548281,147.4055,0.18132007838974395,0.9399123279309666,4428.276291000657,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,4,2,0,10776,10776,10776,512,1307.8360829968005,8239.564682530909,22.288557210913496,11411.74129198771,512,129,383,44.86607143464425,44.86607143464425,55.03925,0.19446555528781007,0.8151650219551365,12719.57737498451,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,4,1,0,10748,10748,10748,512,1232.504167011939,8720.45733204883,25.387667074198816,12998.485541989794,512,147,365,39.38920409966649,39.38920409966649,53.70614285714286,0.21230321286393802,0.7334208342691989,14230.989709001733,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,4,3,0,11348,11348,11348,512,1232.5675830070395,9206.79738494728,25.623295330092333,13119.127209007274,512,152,360,39.02698646358679,39.02698646358679,53.70614285714286,0.21410393676921488,0.7266763984037673,14351.694792014314,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,4,0,0,11815,11815,11815,512,1232.303500000853,9587.735488856293,26.188202230514435,13408.35954202339,512,165,347,38.18513356502197,38.18513356502197,53.70614285714286,0.21841487402628337,0.7110012287904118,14640.663042024244,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,4,2,0,12870,12870,2094,512,1259.305499988841,1662.821293179896,20.91164054490946,10706.759958993644,512,121,391,47.82025579735928,47.82025579735928,45.7075,0.1519274824906783,1.0462233943523334,11966.065458982484,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,4,1,0,12860,12860,2112,512,1258.87308397796,1677.6909657375566,22.474212970735152,11506.797041016398,512,130,382,44.495440231973966,44.495440231973966,45.7075,0.1620796853439388,0.9734822563468569,12765.670124994358,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,4,3,0,13549,13549,2201,512,1154.615792009281,1906.2618190677822,23.319163330086212,11939.41162500414,512,144,368,42.883185208871,42.883185208871,45.7075,0.1662486841208405,0.9382089418338565,13094.027417013422,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,4,0,0,14132,14132,2317,512,1258.7188750039786,1840.760511351414,25.689541748079137,13153.045375016518,512,202,310,38.92634636329284,38.92634636329284,45.7075,0.18297936512716997,0.8516402420454595,14411.764250020497,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,4,1,0,14940,14940,2080,512,1296.2477080000099,1604.6315740139262,15.989798665998478,8186.776916991221,512,92,420,62.5398743841879,62.5398743841879,45.654700000000005,0.12026240120738534,1.3698452598349762,9483.02462499123,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,4,3,0,15699,15699,2150,512,1374.425791989779,1564.2896200946645,20.014393310589185,10247.369375021663,512,116,396,49.96404260082775,49.96404260082775,45.6415,0.14734337905334102,1.0947064097548886,11621.795167011442,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,4,2,0,14959,14959,2089,512,1296.6364999883808,1611.0914662811972,21.613924560540454,11066.329374996712,512,147,365,46.26647035798644,46.26647035798644,45.6415,0.15674008527309224,1.0136930284496881,12362.965874985093,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,4,0,0,16411,16411,2279,512,1144.1826669906732,1991.8148262060479,24.09320393752523,12335.720416012919,512,199,313,41.50548024218968,41.50548024218968,45.63207142857143,0.17086552787051115,0.9095681818248998,13479.903083003592,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,16000,4,3,0,17858,17858,2159,512,1349.2735000036191,1600.1203610640905,21.60071752928161,11059.567374992184,512,125,387,46.294758433112925,46.294758433112925,45.5755,0.1570942022767663,1.0157816904501964,12408.840874995803,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,16000,4,2,0,17089,17089,2130,512,1431.4910419925582,1487.9590144239778,24.130416503908236,12354.773250001017,512,140,372,41.44147283317869,41.44147283317869,45.5755,0.1745321911777092,0.9092927742576318,13786.264291993575,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,16000,4,0,0,18712,18712,2301,512,1151.55541599961,1998.16697314789,25.414923095695485,13012.440624996088,512,157,355,39.34696147750176,39.34696147750176,45.5755,0.17931422265733318,0.8633358158989316,14163.996040995698,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,16000,4,1,0,17065,17065,2125,512,1349.7955419879872,1574.3125042999377,25.02830721095961,12814.49329201132,512,156,356,39.95475968754736,39.95475968754736,45.5755,0.17931792937609317,0.8766718892288041,14164.288833999308,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,18000,4,0,0,20941,20941,2229,512,1228.4615839889739,1814.4645539196663,15.226686767562114,7796.0636249918025,512,88,424,65.67416899455311,65.67416899455311,45.5755,0.1142492357394176,1.4409972242663958,9024.525208980776,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,18000,4,3,0,20021,20021,2163,512,1463.2549580128398,1478.211290626647,22.108318603500265,11319.459124992136,512,129,383,45.231843177874076,45.231843177874076,45.60825,0.16194367268080512,0.9917469575761858,12782.714083004976,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,18000,4,1,0,19176,19176,2111,512,1386.24458402046,1522.819294902178,22.705105792965696,11625.014165998437,512,139,373,44.04295708279904,44.04295708279904,45.60825,0.1648390961152812,0.9656796102196213,13011.258750018897,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,18000,4,2,0,19207,19207,2118,512,1386.8157919787336,1527.23960330593,22.878138751991628,11713.607041019714,512,143,369,43.70984942614469,43.70984942614469,45.60825,0.16596871135214966,0.9583759391369916,13100.422832998447,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,20000,4,3,0,22168,22168,2147,512,1442.910708981799,1487.9645612409704,18.06332080076345,9248.420249990886,512,105,407,55.36080607934145,55.36080607934145,45.67375,0.13564254927427183,1.2120924180594204,10691.330958972685,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,20000,4,0,0,23057,23057,2116,512,1238.3429580077063,1708.7350368627299,25.264744628884728,12935.54924998898,512,145,367,39.58084733050173,39.58084733050173,45.67375,0.1798263365532789,0.8665994653493907,14173.892207996687,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,20000,4,1,0,21277,21277,2101,512,1519.4554589979816,1382.7322068298884,24.908988443371527,12753.402083006222,512,147,365,40.14615054615386,40.14615054615386,45.67375,0.18108192421086514,0.8789764480944495,14272.857542004203,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,20000,4,2,0,21340,21340,2133,512,1443.5289169778116,1477.6288683330797,25.960383789083608,13291.716500010807,512,169,343,38.52023175483646,38.52023175483646,45.67375,0.18694831044814653,0.8433779086419761,14735.245416988619,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,6,2,0,10776,10776,10776,512,1554.3371670064516,6932.858731515665,18.856564371105833,9654.560958006186,512,108,404,53.031929906187656,53.031929906187656,30.948555555555554,0.09636089064958782,1.7135510512272658,11208.898125012638,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,6,1,0,10748,10748,10748,512,1554.07016701065,6916.032640066981,19.38277612305228,9923.981375002768,512,111,401,51.59219678602603,51.59219678602603,30.948555555555554,0.09867475439375899,1.6670308471557973,11478.051542013418,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,6,5,0,11057,11057,11057,512,1334.7398330224678,8284.011405400139,21.729299724597695,11125.40145899402,512,123,389,46.02081119383678,46.02081119383678,30.948555555555554,0.10711760416834555,1.4870099869838873,12460.141292016488,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,6,3,0,11348,11348,11348,512,1553.501916991081,7304.786608811858,25.660924560554577,13138.393375003943,512,147,365,38.969757213548675,38.969757213548675,31.572791666666664,0.12885115256739993,1.2342829112159708,14691.895291995024,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,6,0,0,11815,11815,11815,512,1780.9306670096703,6634.1717950414995,25.75757999608186,13187.880957993912,512,156,356,38.82352302320777,38.82352302320777,31.572791666666664,0.13127976970383784,1.229651259004637,14968.811625003582,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,10000,6,4,0,10711,10711,10711,512,1691.6704580071382,6331.611425441588,28.084269207056423,14379.145834012888,512,208,304,35.60712200226101,35.60712200226101,31.572791666666664,0.14094459297256132,1.1277787019338437,16070.816292020027,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,6,2,0,12870,12870,2094,512,1522.96870801365,1374.946175178559,25.145801757787467,12874.650499987183,512,141,371,39.76806982065336,39.76806982065336,33.4455,0.13375988181670506,1.189040971749663,14397.619208000833,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,6,5,0,13255,13255,2198,512,1805.518834007671,1217.3786053071221,25.648233234392137,13131.895416008774,512,146,366,38.98904033121017,38.98904033121017,33.4455,0.13877480230525696,1.1657484663470472,14937.414250016445,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,6,3,0,13549,13549,2201,512,1183.2045000046492,1860.2025262677344,27.212619953104422,13932.861415989464,512,150,362,36.74765611408613,36.74765611408613,33.4455,0.14043455130577087,1.0987324487325987,15116.065915994113,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,6,1,0,12860,12860,2112,512,1890.1170829776675,1117.3910965731186,26.529511882813495,13583.11008400051,512,151,361,37.693871052630485,37.693871052630485,33.4455,0.1437527284466227,1.127023696839051,15473.227166978177,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,6,0,0,14132,14132,2317,512,1890.4266659810673,1225.6492365957795,27.560293294925486,14110.870167001849,512,172,340,36.28408410966091,36.28408410966091,33.4455,0.14865871478542503,1.084871929247908,16001.296832982916,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,12000,6,4,0,12812,12812,2101,512,1522.0087080087978,1380.412601415849,28.802585449227536,14746.923750004498,512,186,326,34.71910539985289,34.71910539985289,33.4455,0.15114516125680102,1.038080022719137,16268.932458013296,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,6,0,0,16411,16411,2279,512,1334.2290000000503,1708.1025820904163,19.60659985354596,10038.57912501553,512,108,404,51.00323398598583,51.00323398598583,33.487833333333334,0.10579186281567371,1.523037739656268,11372.808125015581,True,,length
qwen3.6-dflash,20260831-213650-tr-pro-6000-qwen3.6-dflash,tr-pro-6000,Qwen/Qwen3.6-35B-A3B-FP8,ok,muwarm,14000,6,3,0,15699,15699,2150,512,1617.3920419823844,1329.3004690222263,20.98813492773388,10745.925082999747,512,118,394,47.64596775479046,47.64596775479046,33.487833333333334,0.11500575092459653,1.4227844268253782,12363.317124982132,True,,length
